id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val
MA1546.1	PAX3(var.2)	225501.975	254046.0	282024.825	-2.2821816087491857	-0.5984809814015765	0.21301233233112707
MA0028.2	ELK1	64310.100000000006	75852.0	90246.29999999999	53.8256835471348	63.31903895850883	73.12627542735619
MA0442.2	SOX10	93138.4	107615.0	121417.34999999999	-1.8514584591542964	-0.3868721550236155	0.42552908144592383
MA0689.1	TBX20	113804.175	131218.5	147804.55	-2.1332718654055256	-0.5457633554232557	0.3825545569501402
MA1531.1	NR1D1	177726.025	201025.5	224668.69999999998	-2.4026640372169066	-0.7017584948862523	-0.01535424299166758
MA0607.1	Bhlha15	56089.75	66483.5	75443.6	-0.7143160242550812	0.21603420581256003	1.4304260720556727
MA0079.4	SP1	209018.94999999998	236196.0	261026.7	-0.3996933976608069	0.30720297788947254	1.6611052104341666
MA0042.2	FOXI1	43409.425	53105.5	59650.42499999999	-1.3227961253016978	0.11195356756541065	0.8859032805245982
MA0501.1	MAF::NFE2	147786.825	169056.5	191326.85	1.026337973695645	3.1533743173502597	6.0502668811674
MA0626.1	Npas2	129317.275	150772.5	165224.35	-1.1814515036320212	0.06704644386273216	0.8788610424470272
MA0510.1	RFX5	156567.375	179237.0	199067.275	-0.39695881944642125	0.3768979423163732	1.8268080018840107
MA0089.2	NFE2L1	170550.25	193360.0	217649.32499999998	1.0846277538450775	3.070393148422173	5.966996846754884
MA0820.1	FIGLA	90207.25	104343.5	120044.32499999998	-10.766739605083547	-6.590958944254337	-3.4784036297296983
MA0899.1	HOXA10	95348.425	111042.5	124011.575	-1.4413329655793132	0.2261580848929171	0.6658970191845262
MA0855.1	RXRB	144473.19999999998	167982.0	184051.69999999998	-1.5099831485841946	-0.13782213448635167	0.5284098530651845
MA0524.1	TFAP2C	148760.075	170722.5	191101.57499999998	-0.5373778441430811	0.4679027167567327	2.1135906559437276
MA0056.1	MZF1	37284.024999999994	44671.5	53246.399999999994	0.8069663920479831	2.665894676720842	5.790753239840041
MA0783.1	PKNOX2	124228.475	144228.5	161474.77500000002	-1.7854446843345748	-0.2700127456819406	0.5434873314313413
MA0591.1	Bach1::Mafk	162533.475	185231.0	209405.875	0.4663415909930499	1.9194986230826434	4.383320066988472
MA1599.1	ZNF682	199677.69999999998	227601.0	249293.05	-1.4928626445342794	-0.11605184354769418	0.7505463995001023
MA0060.3	NFYA	101201.425	116448.0	133101.375	-3.5529667347764127	-1.308297128710908	-0.1270048168754576
MA0753.1	ZNF740	138816.225	160108.0	176217.575	-0.6639906980361729	0.12471642798997745	1.2436569023896142
MA0157.1	FOXO3	62062.075	74499.0	84384.09999999998	-1.446827676663962	-0.16710376332591734	0.6169670284166979
MA0522.1	Tcf3	92628.275	105916.0	121726.75	-2.2351126875305294	-0.7071154170438636	0.3385352733461582
MA1133.1	JUN::JUNB(var.2)	132233.525	150921.5	170814.80000000002	-0.5301425932579673	0.9550799850788142	2.747614887732617
MA1119.1	SIX2	185989.15	214933.0	234018.5	-0.8359638137016586	-0.06935622600848397	1.1830683194521863
MA0654.1	ISX	47001.35	57558.5	64518.74999999999	-1.0409335845043752	-0.018798063991363096	0.9231366977310725
MA0772.1	IRF7	197702.40000000002	221839.0	249732.125	1.0558776619528463	3.106976981916475	5.99590861768923
MA0765.2	ETV5	50791.45	60132.0	71093.84999999999	96.15740551169995	106.28820818277156	115.54921074803772
MA0101.1	REL	105537.875	123048.5	136861.5	-0.7225431360166694	0.15466999346421065	1.4026087927208126
MA0829.1	Srebf1(var.2)	128271.92499999999	148457.5	164307.47499999998	-1.8553563583445198	-0.3678551396909553	-0.025369467732347
MA0913.1	Hoxd9	79572.2	92545.5	106976.24999999999	-2.573407696675505	-0.7636280171316769	-0.04906059639897778
MA0154.4	EBF1	155454.775	176616.0	198661.1	-2.679680381031324	-0.8323406794893811	0.32681402340913174
MA0892.1	GSX1	71210.0	84022.0	94674.525	-1.7294755220842617	-0.31025183474828666	0.4660468333226313
MA0721.1	UNCX	51799.424999999996	63800.5	70438.525	-1.1316824514558952	-0.008747213674170817	0.991153892261648
MA0700.1	LHX2	65935.5	78298.0	90330.65	-0.26030730502922766	0.5873053252707244	2.2294834070617804
MA1576.1	THRB(var.3)	265389.475	301528.0	324196.85	-1.0769989890707112	0.023559413447294474	1.0133060503949871
MA0148.3	FOXA1	149568.85	170197.5	188328.35	-0.4247829069850408	0.30299521666603657	1.7278960640493777
MA0799.1	RFX4	167262.025	191319.5	217625.32499999998	-4.404468743018521	-1.8949903077589565	-0.2741844174851633
MA1641.1	MYF5	109307.125	127293.5	143112.19999999998	-1.6738183750776956	-0.35014056499480606	0.42464074553940895
MA0792.1	POU5F1B	74759.425	88275.5	99879.52500000001	-1.608297540835906	-0.2870530446549975	0.5146150363303738
MA0825.1	MNT	136400.1	159648.0	173929.4	-1.1457914194909504	0.05335846824280344	0.8019687368020191
MA0062.3	GABPA	72739.34999999999	85928.0	100672.45	87.39893765164237	98.74965536211165	109.01923802401946
MA0113.2	NR3C1	161617.875	183578.5	207252.9	0.4140448215354734	2.0492798080694574	4.627692990447304
MA0528.2	ZNF263	141712.17500000002	161942.0	183410.6	-0.09124603737621431	1.201547745127435	3.195409541446458
MA0859.1	Rarg	173563.15	199367.5	217119.6	-0.6804969053870645	0.17594053253010716	1.3495810764975271
MA0655.1	JDP2	68563.95	79923.0	92298.5	3.778761715081175	7.043381632371881	10.933465081552171
MA1632.1	ATF2	124503.025	144370.0	164197.32499999998	-0.0074614489994783186	1.2461761494080124	3.400370509015609
MA0079.2	SP1	120075.77500000001	140627.5	153723.5	-0.9872151765564122	-0.03389967552047581	0.830102580600178
MA0037.2	GATA3	32426.125	39863.0	47455.74999999999	-3.5525945509176333	-1.319118018363745	-0.1361736980141112
MA1131.1	FOSL2::JUN(var.2)	106611.04999999999	123887.0	142741.0	0.34105928100714494	2.056394442486463	4.582699130797047
MA0741.1	KLF16	153621.225	176598.0	195266.475	-0.6551812159447894	0.22653489041221753	1.3952134453543175
MA0611.1	Dux	40223.25	48180.0	56612.700000000004	-2.685830070273154	-0.8473882733920004	0.11447360155832233
MA0610.1	DMRT3	93432.825	108169.0	123765.09999999999	-2.561822894683476	-0.8080129599324493	-0.051532725635991684
MA1104.1	GATA6	128584.65	150821.5	164168.82499999998	-0.8366181079861704	0.017217661596934067	1.0910394717551077
MA0724.1	VENTX	70611.925	83349.0	96941.1	-2.9462036612574893	-1.02046187331142	-0.00943286949779217
MA0847.2	FOXD2	121865.95	140399.5	156853.75	0.02082318316539406	0.4188985344510922	1.9798346940933016
MA0502.1	NFYB	158016.65	181516.0	197971.825	-0.9344195849965422	-0.029828189768582865	1.1313410952766696
MA0858.1	Rarb(var.2)	174357.1	197974.0	219030.57499999998	-2.1201167320575536	-0.4639199823112371	0.29628384989948536
MA0627.2	POU2F3	119050.95	138294.0	153641.12499999997	-1.3328905537370097	-0.17306875781602749	0.6362089184187801
MA0132.2	PDX1	52349.275	61792.0	70307.5	-1.6028708236921831	-0.3220711707231828	0.5147747793750282
MA1518.1	LHX1	55614.95	66684.5	77082.025	-2.3442491625405735	-0.6272706123172551	0.3264561821263888
MA0830.1	TCF4	75115.075	88364.5	102610.275	-11.612404392249246	-7.447824332929381	-4.169042721700645
MA0100.3	MYB	102003.475	116966.0	134366.925	0.07518130798321349	1.097024233949724	3.089048879256957
MA1534.1	NR1I3	70593.825	82689.0	94385.575	-0.8399169161006368	-0.4188889769233556	2.0356601681865447
MA0144.2	STAT3	85193.775	102399.5	112972.225	-1.1067250805954298	-0.012048647137821503	0.895289839818644
MA0661.1	MEOX1	87012.29999999999	103025.0	113848.125	-0.7577283323015753	0.12064720271196036	1.3206492550238162
MA0465.2	CDX2	104740.625	122241.5	137242.25	-1.9904717523550537	-0.40369708315004593	0.371790976621172
MA1651.1	ZFP42	297579.1	335759.5	366406.45	-2.0285472606618384	-0.4859352083537867	0.29208498209197953
MA0878.1	CDX1	64890.825000000004	77733.0	85368.25	-1.0560535367229291	-0.023096640870713635	1.0394337833149827
MA0890.1	GBX2	78146.225	91622.0	104167.25	-1.7032079376286533	-0.3947151270718699	0.34452342425218624
MA0847.1	FOXD2	41437.350000000006	50363.0	58236.425	-2.314392962724381	-0.6098686008206663	0.14910384703495638
MA0050.2	IRF1	291131.775	323525.5	364227.47500000003	11.041216376304456	16.425871204406103	22.17399531228839
MA0705.1	Lhx8	49554.85	59692.0	68181.575	-1.8592993218538867	-0.3479398282327686	0.34586555281910636
MA0790.1	POU4F1	135977.275	155448.0	176091.55000000002	0.39319851429395425	1.8551249860473256	4.61608344703178
MA1527.1	NFIC(var.2)	165418.1	189095.5	210369.125	-0.3555582190346781	0.371586452425109	1.8032376773959655
MA0766.1	GATA5	58038.925	68805.0	77534.22499999999	-1.277633018522203	-0.11320795278749626	0.7971745008192891
MA0835.2	BATF3	84096.775	97225.0	111317.04999999999	5.432801113188248	9.518580855598213	14.583204963017446
MA0048.1	NHLH1	122084.55	144110.0	157387.475	-1.1970550017095418	0.05198028117225986	0.9118966340735079
MA0043.1	HLF	104064.8	119042.0	137966.95	0.629288777309392	2.5498885402958584	5.195735529121718
MA1153.1	Smad4	47531.75	57608.5	65370.274999999994	-1.2173222184335952	-0.07247231047585344	0.7580765838719739
MA0743.2	SCRT1	203579.625	227962.0	254114.69999999998	-2.9243269310897353	-0.9220551894403699	0.2745039660526416
MA1497.1	HOXA6	87281.425	103482.5	115779.875	-1.199509688019764	-0.07999286371606035	0.7907944257119993
MA0464.1	Bhlhe40	130294.15	150634.0	170280.775	-0.16229307252310532	0.7031586875102804	2.5791908693877734
MA1418.1	IRF3	264445.6	296350.5	326700.125	5.567210529192995	9.422111494001092	14.378881794961222
MA0089.1	MAFG::NFE2L1	35395.125	43044.0	50810.875	0.055123157880032254	0.818334724722286	2.6685693429729347
MA0778.1	NFKB2	173474.65	198520.0	216666.425	-0.7538095796617392	0.12148721465222355	1.2361204840624205
MA0802.1	TBR1	99679.55	115150.5	132900.1	-3.1426448603372137	-1.064574603298953	0.022601557804041307
MA1471.1	BARX2	108493.6	125472.5	140230.44999999998	-2.1847791092978017	-0.5130776862507227	0.5947102890505009
MA0103.3	ZEB1	99471.325	115243.5	130951.92499999999	-11.051271353085442	-6.862827749500305	-3.691126421730865
MA0495.2	MAFF	263685.0	296325.5	328166.05000000005	-0.30032381552205595	0.5461730533023594	2.1760789268027416
MA0876.1	BSX	53728.575000000004	63805.5	74686.67499999999	-2.9615237900141	-1.1315759713157396	-0.08503722247798505
MA0683.1	POU4F2	167874.07499999998	190783.0	212806.775	-0.13576725147361254	0.7202079044758369	2.626261027968858
MA0737.1	GLIS3	174245.9	202599.0	218381.15	-0.948138941565811	-0.04790872683614706	1.1428350154916442
MA0727.1	NR3C2	197727.025	224822.5	248332.5	-0.513799702864403	0.3331882892891332	1.695562958177591
MA0775.1	MEIS3	58062.525	70700.0	78231.625	-0.9388138735057936	-0.018857658863350904	1.0532559476612815
MA0461.1	Atoh1	51205.7	61377.0	70338.0	-1.493334154399581	-0.22874634543456765	0.5627519421667132
MA1549.1	POU6F1(var.2)	91876.825	105956.5	120886.0	0.20888211157687558	1.3824922126914538	3.686674909864036
MA0142.1	Pou5f1::Sox2	165082.325	188652.0	210193.1	-2.7965652576730107	-0.8520540488583066	0.3209402847736567
MA0784.1	POU1F1	142026.25	166072.0	180795.5	-0.9829878962615985	0.03175723464377243	1.135540946232826
MA1550.1	PPARD	188900.67500000002	216110.0	235498.77500000002	-1.1277762468739838	-0.07982155123898318	0.8404580253631375
MA0766.2	GATA5	86279.6	100462.0	115698.325	-2.449105745395768	-0.7185631137146495	0.2913670860319252
MA0867.1	SOX4	128104.6	147807.0	164865.55	-1.6457570115346096	-0.28886687129435995	0.5914730587843662
MA1654.1	ZNF16	335286.95	372868.0	411404.32499999995	-3.4075379792981404	-1.366742639683931	0.9422697949965365
MA0464.2	BHLHE40	144835.175	167548.5	187951.59999999998	-1.080926136111904	1.0381180152334804	3.0740848737381863
MA0720.1	Shox2	49046.450000000004	59637.0	67144.625	-1.4318139896586888	-0.19548094686736828	0.6130722749168251
MA0601.1	Arid3b	60730.350000000006	71664.5	82561.125	-2.112586162278992	-0.5172803721803819	0.4428503710662465
MA0877.1	Barhl1	82265.59999999999	97306.0	109259.15	-1.558276887740259	-0.2554148396395959	0.3994120234554763
MA1491.1	GLI3	188095.175	214471.5	239135.09999999998	-2.2676614945506848	-0.5119547137841083	0.17185550350245657
MA0499.2	MYOD1	143743.125	164264.0	186980.375	-5.944072700008004	-2.9178212997707162	1.9879597311330255
MA1116.1	RBPJ	93843.475	111231.5	124055.9	-1.4897083200884138	-0.14517217302594188	0.7356301452893634
MA1522.1	MAZ	138364.05	159221.5	178137.525	-2.6542103939695116	-0.884509806086265	0.09619999271194409
MA0722.1	VAX1	49020.549999999996	58581.5	67752.25	-0.46831251529889173	0.468368287771576	2.024629728687834
MA0684.1	RUNX3	95104.3	110626.5	128862.425	0.20762170918395495	1.613091330042043	4.075579765301648
MA0462.1	BATF::JUN	71850.45000000001	84943.5	99020.05	4.662896031550777	8.322700652805574	13.138800343235419
MA1121.1	TEAD2	160253.65	183809.5	204518.2	-2.4654210883202134	-0.6077943898063173	0.33100242413569936
MA0052.4	MEF2A	152168.75	172977.0	195156.525	1.0268512683205502	3.087303313407676	6.5042869741174565
MA0477.2	FOSL1	117195.25	134325.5	152758.57499999998	4.867914106081681	8.60405250786235	12.928689036407091
MA0682.1	Pitx1	58891.225	69649.0	80639.14999999998	-4.914710669211386	-2.1833244550786093	-0.5398845137849397
MA0789.1	POU3F4	71525.6	84611.0	94767.65	-1.323147180744378	-0.13334764201745306	0.7251860356256878
MA0793.1	POU6F2	88340.9	103099.0	116985.1	-0.04566176822689234	0.6037870425500574	2.3331400186720663
MA0099.3	FOS::JUN	86518.35	101036.5	117348.0	4.57635667976793	8.137437880932838	12.694451494096912
MA0862.1	GMEB2	103420.325	121732.0	134183.025	-0.8393230770674658	-0.04020162030068357	1.186516530984975
MA0027.2	EN1	51612.175	62708.0	71522.19999999998	-1.6310121079949826	-0.2928006071583286	0.5561524349626596
MA0017.1	NR2F1	128129.77500000001	146912.0	166185.07499999998	-0.02672855182279305	0.882523934471555	2.7920641256197847
MA1115.1	POU5F1	83879.525	99220.0	110345.125	-1.1972654663742037	-0.09186279188856866	0.7619550618869839
MA0836.1	CEBPD	90773.325	104232.5	119488.95	1.9193622927257343	4.128939349007804	7.357266367356885
MA1105.2	GRHL2	144116.625	165662.0	183939.875	-0.48653377670213716	0.24418764771531107	1.5396039058265956
MA0031.1	FOXD1	58525.174999999996	69623.5	79023.85	-0.7734820665967062	0.14190527173133768	1.3040053642586802
MA0135.1	Lhx3	98519.125	117028.5	127500.79999999999	-0.9712979844781879	0.00719731281663235	1.1232157500754916
MA0708.1	MSX2	53623.25	63638.5	74193.22499999999	-2.2322782194600763	-0.6332955518883854	0.09881268813383946
MA1683.1	FOXA3	99022.35	116747.0	128403.99999999999	-0.9649974875415247	-0.05164837262561948	1.1669983311897838
MA0078.1	Sox17	73316.375	86171.0	95678.25	-1.3032666757143363	-0.12216998666179207	0.7224531872478321
MA0864.1	E2F2	135498.125	155330.5	175262.65	-2.5979133268645045	-0.882712860727802	0.11399525202026012
MA0651.1	HOXC11	109349.075	126109.0	142452.02499999997	-2.7198011688691883	-0.8953463618075768	-0.06004477966338921
MA0149.1	EWSR1-FLI1	145414.7	166147.0	189051.32499999998	0.38083920946246896	1.8983459899363175	4.517429550773489
MA0832.1	Tcf21	154148.975	177991.0	195881.15	-1.412119013138816	-0.16054608159687006	0.6022779517764637
MA1540.1	NR5A1	95036.925	109691.5	126442.45	-3.2530364643906933	-1.1577354923272805	-0.09193859754040512
MA0043.2	HLF	121645.225	139545.5	157538.575	-0.1992947696301535	0.8218282344005154	2.5032212210280025
MA0628.1	POU6F1	72788.825	87685.0	97388.97499999999	-1.3347563069768342	-0.11746003061413275	0.7209223585058522
MA0745.2	SNAI2	128714.975	147229.5	167682.8	-10.189309411928656	-6.012551465825262	-3.02168767857723
MA1529.1	NHLH2	245691.75	276398.5	302529.025	0.011023625949847734	0.3081638399762754	1.6524097178680583
MA0152.1	NFATC2	52967.0	63646.5	73417.1	-2.558808630820862	-0.7407530636544642	0.45161385275885685
MA0744.1	SCRT2	156619.75	179749.0	197547.9	-1.375817097897935	-0.21178729873198224	0.5627946805529188
MA0003.1	TFAP2A	76397.55	89342.5	104048.65	0.03500722887927182	1.0922094704496452	2.992618896678671
MA1516.1	KLF3	144063.975	165100.5	183441.75	-0.6863594237103666	-0.28787140185677557	1.6268056825036368
MA0780.1	PAX3	74856.875	88279.0	100808.15	-1.790787956457558	-0.4053857821435656	0.15394297391462403
MA1621.1	Rbpjl	130955.45	150721.5	171951.57499999998	-10.610897757405738	-6.1802216629120235	-3.270497263597075
MA0136.1	ELF5	59397.125	70357.0	82734.22499999999	39.30643205366557	46.947848813719474	55.2250980219882
MA0762.1	ETV2	96814.85	112337.0	129679.7	27.255944190105275	34.86317483435552	42.647286213624724
MA0843.1	TEF	114688.525	133744.0	147289.90000000002	-0.7638806216838567	-0.12688138442270794	1.2856233767470786
MA1655.1	ZNF341	120200.4	138738.5	157907.55	0.48436315115169915	2.118198617172017	4.84508672459705
MA1137.1	FOSL1::JUNB	127026.3	145148.0	165178.19999999998	3.463939682724069	6.903163389585265	10.934928378295146
MA0725.1	VSX1	52320.4	62610.5	71262.32499999998	-0.5657381071992723	0.19175570860497504	1.58800962330133
MA0767.1	GCM2	130943.525	151731.0	168372.75	-1.4528371990492168	-0.1889964967960883	0.3678001260695549
MA0474.1	Erg	50962.675	60697.0	71458.67499999999	73.88784475448429	83.30905637387093	93.28779093099317
MA1544.1	OVOL1	204539.15	231146.0	259601.2	-4.130935095081248	-1.665010979391297	-0.2774946157527524
MA0131.1	HINFP	164318.17500000002	187634.5	211909.25	8.592891419923554	13.091969750773451	18.61914283300626
MA0738.1	HIC2	83866.925	98659.5	108993.97499999999	-1.1743038034384985	-0.1146299719096209	0.8245903993062037
MA0028.1	ELK1	97300.32500000001	113854.5	131290.05	2.6206106362802934	5.593104837852296	9.369303840898516
MA1464.1	ARNT2	143383.425	164080.5	181969.19999999998	-0.5734985193822715	0.2728574715533958	1.5584769842812876
MA0488.1	JUN	136056.3	155664.0	174718.64999999997	-0.07578478295174526	0.9901505595784827	2.871762379578331
MA0744.2	SCRT2	198386.225	224380.0	248843.07499999998	-2.0932178121722402	-0.49906023898466534	0.22096718870892584
MA1604.1	Ebf2	120888.375	139748.0	159634.82499999998	-2.551815402612258	-0.7476286477132641	0.27030861278946583
MA0823.1	HEY1	143643.85	165960.0	187233.52500000002	-0.28340247963681353	0.6580296357475056	2.3269027414126326
MA0600.2	RFX2	135188.8	155008.5	175003.875	-4.203403003736095	-1.731915321255968	-0.2992075170631374
MA0105.4	NFKB1	164707.325	187573.0	208712.55	-1.7229787502393605	-0.2913177295001964	0.5249872919421718
MA0105.2	NFKB1	104816.95	123424.5	136061.8	-0.9863698901456266	-0.019966157341504785	1.1382802978629754
MA0826.1	OLIG1	98294.45	116139.5	129526.57499999998	-0.6752153195035042	0.07196204150552686	1.1419579770762263
MA1101.1	BACH2	122510.175	140452.0	159971.32499999998	1.633350909176491	4.003332872647661	7.709399199918542
MA0463.1	Bcl6	118356.425	135101.0	152907.1	-0.19523218035784817	1.840307450880323	4.43308192156845
MA0620.2	MITF	223485.35	252843.5	280551.82499999995	-0.5115024836879948	0.47025843330201617	2.022838426324814
MA0522.3	TCF3	125711.25	145408.0	165041.025	-7.551527938710834	-4.13331813283098	-1.6904861766017174
MA1656.1	ZNF449	137683.075	158461.5	176746.625	-1.813226243891222	-0.34185427479072067	0.29425631501104127
MA0837.1	CEBPE	91424.3	104521.5	121123.25	1.9707555564249968	4.239335515783897	7.582354010121356
MA0786.1	POU3F1	99875.175	116716.5	130843.325	-1.530506789195555	-0.228955940092426	0.6046130283231509
MA0657.1	KLF13	305141.775	342166.5	377045.575	-2.5223897100657653	-0.7263191420310002	0.29610375530159316
MA1514.1	KLF17	220944.30000000002	249434.5	275626.675	-2.0934370854207685	-0.5355985499446067	0.029321021825813216
MA0106.3	TP53	203980.275	234616.5	252788.575	-0.8368477050648552	-0.10111513353780738	1.2409101579551425
MA0714.1	PITX3	74372.925	87073.0	100716.975	-4.575583911034408	-1.9118340056747176	-0.40808756073846536
MA0103.2	ZEB1	57159.075	67945.0	80294.225	-12.137858554079708	-7.734866001739544	-4.278617560432874
MA0809.2	TEAD4	125678.9	144600.5	162764.55	-2.7641156271910883	-0.8900076895839871	-0.03532054531256607
MA0713.1	PHOX2A	78968.7	92405.0	104039.70000000001	-1.844484220325093	-0.37014528519045353	0.5662438183333894
MA0785.1	POU2F1	112270.25	130967.5	145263.725	-0.4428130710798741	0.20532533498385028	1.5351398089351387
MA0125.1	Nobox	56091.200000000004	67075.5	75467.575	-0.8154188406613077	-0.13487564607538588	1.2939297498583908
MA0475.1	FLI1	53823.525	64395.0	75654.475	72.16356774892209	81.57887168475206	91.4841814459287
MA1475.1	CREB3L4(var.2)	139390.15	158930.0	181383.3	0.172641313402357	1.3531670366157094	3.5320554051981072
MA0124.2	Nkx3-1	79608.65	92829.0	106634.29999999999	0.32343816414457754	1.8541668005221035	4.372339747657961
MA0038.1	Gfi1	76106.775	92088.5	101736.525	-0.9502027658146377	0.040059367790479854	1.1912081236301184
MA0592.1	ESRRA	100007.8	117358.0	129695.825	-0.7311700674469698	0.11074399251315768	1.2957506705453925
MA1114.1	PBX3	208857.94999999998	236870.0	262245.075	-0.0823182732019415	0.5999155810775427	2.2626321241761587
MA0879.1	Dlx1	73348.2	86664.5	98324.65	-1.6121517331798951	-0.3056275724302683	0.318440285600675
MA0884.1	DUXA	102805.95	120439.5	134607.52499999997	-1.265263310964917	0.1699419157241951	0.6861382755710874
MA0903.1	HOXB3	70666.025	84243.0	93276.125	-1.2243553064704198	-0.08106421224095439	0.8543170230404421
MA0080.3	Spi1	37804.425	47389.0	56975.2	160.69930702567828	171.2361275604631	181.87741038157338
MA0857.1	Rarb	146347.325	167229.5	187871.25	-2.2795212721212597	-0.5686008840543751	0.28619274369220116
MA1588.1	ZNF136	145035.55000000002	165255.5	186155.65	0.011042496857296871	0.6906295384160286	2.335881472542409
MA0635.1	BARHL2	87651.1	102160.5	116143.29999999999	-2.031825763970739	-0.5120711347137089	0.25633087336959204
MA1536.1	NR2C2(var.2)	62813.25	74618.5	86450.32500000001	-3.2490204745238955	-1.127961702349145	-0.1102394864699934
MA0516.1	SP2	204633.1	230752.5	254479.4	-1.7279878235680242	0.3804714014600435	0.7871384533914156
MA0159.1	RARA::RXRA	199813.275	225304.0	252626.125	-2.2930087467753286	-0.6514430164426024	-0.012421668649191055
MA0719.1	RHOXF1	61857.0	72847.0	81537.09999999999	-1.2715014533529279	-0.17112793144495816	0.6327376867514
MA0632.1	Tcfl5	155499.525	178658.0	196595.95	-0.5547408167676667	0.2592139255829778	1.5579268601758416
MA0474.2	ERG	64505.4	75765.0	89442.15	54.74048505479371	64.48603915107152	74.41615233519381
MA0523.1	TCF7L2	141916.375	162843.5	182583.44999999998	-2.923719097058706	-0.9253861229749035	0.19479602485855063
MA0065.2	Pparg::Rxra	212649.5	242308.5	264801.725	-1.2890810059392075	-0.10597016872195682	0.8411515472694611
MA0115.1	NR1H2::RXRA	126741.575	147053.5	160289.625	-0.7615613673795633	0.08346840088958449	1.1862487599321456
MA0688.1	TBX2	113124.35	130658.5	149396.275	-3.2683340460275616	-1.2304637663671034	-0.12247867210990614
MA0592.3	ESRRA	119201.925	138375.0	155288.97499999998	-1.9423681348310364	-0.4369499544887223	0.12935629695798384
MA0504.1	NR2C2	175984.30000000002	200987.5	219841.57499999998	-1.4205238608082533	-0.1590000294250988	0.6840774402833576
MA0914.1	ISL2	61382.475	72666.5	83016.275	-1.7319662794665676	-0.3486652151650682	0.5401469350132788
MA0083.1	SRF	112371.1	130091.5	147226.15	-3.1652377854693303	-1.2660286030273546	-0.05237096822860217
MA0140.1	Tal1::Gata1	187357.125	212467.0	239654.675	-4.43641890907736	-1.9454249389869367	0.025492777541301814
MA1485.1	FERD3L	137625.9	161654.5	175908.15000000002	-0.8291584022582855	0.030016240887728682	1.082841237481505
MA0644.1	ESX1	70011.55	82372.0	92256.72499999999	-1.6609259681946713	-0.26335478923250893	0.46048925479101616
MA1571.1	TGIF2LX	124457.05	143010.5	161008.25	-2.0231151522460307	-0.49642567995820003	0.4319332711911635
MA0081.1	SPIB	16464.600000000002	21268.0	26213.899999999998	56.32771366824876	64.1537356417086	71.92278996124169
MA0701.2	LHX9	43222.05	53177.5	59280.6	-0.9229593805016892	-0.008311494891077752	0.9923437051803761
MA1623.1	Stat2	158717.225	180966.5	205594.7	2.493910945939648	5.433599486501089	9.607443067874533
MA0154.1	EBF1	86656.45000000001	103489.0	114224.45	-1.0159795859716407	-0.026909529598986834	1.0119797738053498
MA0083.2	SRF	213071.27500000002	241804.5	270364.175	0.3818496479417836	1.9426082947508636	4.558878237321902
MA0804.1	TBX19	255541.65	286432.0	314815.6	-1.75543057975803	-0.3664043712176292	0.5598245284409027
MA1606.1	Foxf1	98975.2	114344.0	130252.625	-2.2514735586074592	-0.6239779898864295	0.5139901912411824
MA0039.2	Klf4	115759.77500000001	133202.0	149538.675	-0.5744171087473354	0.4052926261615499	1.949271586989908
MA1548.1	PLAGL2	75876.1	88547.5	101977.775	-8.275776038087042	-4.660061646110228	-2.2519825466973087
MA0863.1	MTF1	166111.92500000002	189299.0	208903.6	-0.5102026868587191	0.3230211252157162	1.8099972256806711
MA1581.1	ZBTB6	120300.72499999999	138769.0	156653.925	-2.026837328018075	-0.4732594743126521	0.2792038091687773
MA0497.1	MEF2C	159492.42500000002	184606.0	209347.8	-0.7073365635274131	1.0713188466623285	3.209586020155603
MA0141.1	Esrrb	112557.725	129589.0	146919.02500000002	-2.750167230690029	-0.8499137889436764	-0.019661899710310075
MA0850.1	FOXP3	41653.275	49946.0	57214.649999999994	-1.622629038276527	-0.26427240108276245	0.5066767936402995
MA0753.2	ZNF740	171520.75	196823.5	217062.925	-1.5219006857011708	-0.22451816500701696	0.5833583454239808
MA0076.2	ELK4	70659.75	83842.5	98466.55	64.50733070794095	74.49900014340898	84.55341955635886
MA0646.1	GCM1	138777.275	162138.5	178154.0	-1.125747674118732	-0.04824993596184099	1.0043515299886956
MA0893.1	GSX2	68031.675	80271.0	92234.5	-2.220701619393957	-0.5822759614103459	0.4488439576286683
MA0667.1	MYF6	99691.25	116974.0	130009.97499999999	-1.4237748973944904	-0.14310112412824852	0.7460104261653099
MA0854.1	Alx1	168748.7	196628.5	213192.80000000002	-1.1064139405777162	-0.034336166938513865	0.8884765532187261
MA0691.1	TFAP4	93907.325	110499.0	122694.075	-1.431067378870921	-0.18228411478051496	0.7638377955766847
MA1650.1	ZBTB14	185043.575	210174.5	232167.55	-1.6249642669902566	-0.2905924144538214	0.48188033565280664
MA0057.1	MZF1(var.2)	130899.7	150694.0	165566.625	-0.7285578018248032	-0.1796248410952473	1.262810873097416
MA0510.2	RFX5	120321.6	137666.5	157559.525	-3.8388416935032628	-1.63025201174291	-0.18702049042838864
MA0091.1	TAL1::TCF3	127905.175	147269.5	162976.825	-1.7976168772657724	-0.40841454226452595	0.4860773639561279
MA0702.2	LMX1A	43069.350000000006	52229.5	59504.149999999994	-1.1650974035090862	-0.07308870876830303	0.8030898902379209
MA0594.1	Hoxa9	102059.0	118525.0	131276.125	-1.2919467916048417	-0.12749457735673816	0.8067007030627392
MA0463.2	BCL6	168143.425	189933.5	215365.625	0.26795174443089886	1.6583958343939378	3.965649782406665
